;Marque;Année;Code Postal;Carburant;Emission Co2;Transmission;nbPortes;nbPlace;Kilométrage;Prix
2783;AUDI;2018;73;Diesel;110-130;Manuelle;5;5;79294;21900
2830;AUDI;2016;17;Diesel;110-130;Manuelle;5;5;71524;27000
2856;AUDI;2017;12;Diesel;110-130;Manuelle;5;5;78175;25420
2860;AUDI;2016;31;Diesel;110-130;Manuelle;5;5;114658;23530
2893;AUDI;2018;13;Diesel;110-130;Manuelle;5;5;70000;32480
2929;AUDI;2018;92;Diesel;110-130;Manuelle;5;5;98287;20980
2937;AUDI;2019;92;Diesel;110-130;Manuelle;5;5;62961;31780
2972;AUDI;2017;95;Diesel;110-130;Manuelle;5;5;65151;23920
2982;AUDI;2017;35;Diesel;110-130;Manuelle;5;5;145282;23770
3007;AUDI;2018;95;Diesel;110-130;Manuelle;5;5;73278;21830
3015;AUDI;2016;95;Diesel;110-130;Manuelle;5;5;30871;27340
3043;AUDI;2010;66;Diesel;110-130;Manuelle;5;5;157816;9520
3053;AUDI;2015;14;Diesel;110-130;Manuelle;5;5;110149;24710
3079;AUDI;2020;56;Diesel;110-130;Manuelle;5;5;29;35520
3139;AUDI;2015;83;Diesel;110-130;Manuelle;5;5;46970;25280
3317;AUDI;2015;51;Diesel;110-130;Manuelle;5;5;35897;27980
3423;AUDI;2018;40;Diesel;110-130;Manuelle;5;5;46915;27980
3441;AUDI;2019;86;Diesel;110-130;Manuelle;5;5;38747;29420
3445;AUDI;2020;86;Diesel;110-130;Manuelle;5;5;4235;43540
3552;AUDI;2019;95;Diesel;110-130;Manuelle;5;5;101205;27480
3578;AUDI;2014;55;Diesel;110-130;Manuelle;5;5;93536;21990
3580;AUDI;2019;69;Diesel;110-130;Manuelle;5;5;13760;28990
3593;AUDI;2020;31;Diesel;110-130;Manuelle;5;5;54970;29620
3597;AUDI;2020;76;Diesel;110-130;Manuelle;5;5;19440;39940
3657;AUDI;2017;59;Diesel;110-130;Manuelle;5;5;130167;23580
3658;AUDI;2015;51;Diesel;110-130;Manuelle;5;5;108857;23880
3697;AUDI;2019;42;Diesel;110-130;Manuelle;5;5;66294;30360
3713;AUDI;2018;42;Diesel;110-130;Manuelle;5;5;53463;24490
3766;AUDI;2017;76;Diesel;110-130;Manuelle;5;5;44559;25190
3904;AUDI;2020;86;Diesel;110-130;Manuelle;5;5;1080;44260
3947;AUDI;2018;31;Diesel;110-130;Manuelle;5;5;41935;31620
3974;AUDI;2017;51;Diesel;110-130;Manuelle;5;5;85729;29390
3975;AUDI;2014;80;Diesel;110-130;Manuelle;5;5;133405;17230
4017;AUDI;2016;92;Diesel;110-130;Manuelle;5;5;34344;24990
4042;AUDI;2016;13;Diesel;110-130;Manuelle;5;5;74005;29360
4070;AUDI;2018;21;Diesel;110-130;Manuelle;5;5;106409;33520
4242;AUDI;2017;31;Diesel;110-130;Manuelle;5;5;46301;23966
4261;AUDI;2017;70;Diesel;110-130;Manuelle;5;5;59765;24990
4403;AUDI;2018;25;Diesel;110-130;Manuelle;5;5;64118;25940
4444;AUDI;2018;87;Diesel;110-130;Manuelle;5;5;80013;28130
4468;AUDI;2017;60;Diesel;110-130;Manuelle;5;5;86800;27760
4544;AUDI;2017;62;Diesel;110-130;Manuelle;5;5;59620;25710
4584;AUDI;2019;38;Diesel;110-130;Manuelle;5;5;62108;29260
4599;AUDI;2015;6;Diesel;110-130;Manuelle;5;5;147463;17330
4651;AUDI;2009;66;Diesel;110-130;Manuelle;5;5;79174;17060
4656;AUDI;2019;38;Diesel;110-130;Manuelle;5;5;20880;36160
4695;AUDI;2017;77;Diesel;110-130;Manuelle;5;5;34162;31340
4711;AUDI;2015;18;Diesel;110-130;Manuelle;5;5;144249;22300
4745;AUDI;2015;66;Diesel;110-130;Manuelle;5;5;88887;23990
4785;AUDI;2011;27;Diesel;110-130;Manuelle;5;5;117835;11990
4867;AUDI;2016;6;Diesel;110-130;Manuelle;5;5;102480;27460
4869;AUDI;2017;19;Diesel;110-130;Manuelle;5;5;75215;25420
4875;AUDI;2017;81;Diesel;110-130;Manuelle;5;5;63810;25360
4929;AUDI;2015;69;Diesel;110-130;Manuelle;5;5;147376;26710
5030;AUDI;2018;13;Diesel;110-130;Manuelle;5;5;64672;29280
5055;AUDI;2020;87;Diesel;110-130;Manuelle;5;5;54084;31590
5072;AUDI;2019;10;Diesel;110-130;Manuelle;5;5;27748;29950
5092;AUDI;2016;69;Diesel;110-130;Manuelle;5;5;102670;19960
5181;AUDI;2020;31;Diesel;110-130;Manuelle;5;5;67466;28770
5201;AUDI;2017;13;Diesel;110-130;Manuelle;5;5;70564;28360
5291;AUDI;2014;60;Diesel;110-130;Manuelle;5;5;130808;13990
5316;AUDI;2017;69;Diesel;110-130;Manuelle;5;5;119717;28930
5343;AUDI;2017;81;Diesel;110-130;Manuelle;5;5;97869;26860
5347;AUDI;2017;69;Diesel;110-130;Manuelle;5;5;51408;29990
5348;AUDI;2014;76;Diesel;110-130;Manuelle;5;5;148982;14900
5601;AUDI;2023;22;Diesel;110-130;Manuelle;5;5;117;43170
5627;AUDI;2018;17;Diesel;110-130;Manuelle;5;5;46200;22970
5656;AUDI;2018;67;Diesel;110-130;Manuelle;5;5;70707;29050
5677;AUDI;2015;9;Diesel;110-130;Manuelle;5;5;127634;22780
5720;AUDI;2016;14;Diesel;110-130;Manuelle;5;5;80776;24720
5748;AUDI;2016;38;Diesel;110-130;Manuelle;5;5;71642;27670
5764;AUDI;2017;38;Diesel;110-130;Manuelle;5;5;63400;24490
5850;AUDI;2017;44;Diesel;110-130;Manuelle;5;5;56042;33860
5867;AUDI;2017;44;Diesel;110-130;Manuelle;5;5;118340;23160
5996;AUDI;2016;31;Diesel;110-130;Manuelle;5;5;166686;28730
6024;AUDI;2016;67;Diesel;110-130;Manuelle;5;5;127258;21210
6066;AUDI;2019;31;Diesel;110-130;Manuelle;5;5;155795;24980
6091;AUDI;2018;70;Diesel;110-130;Manuelle;5;5;109530;23740
6118;AUDI;2017;92;Diesel;110-130;Manuelle;5;5;44390;25380
6226;AUDI;2018;35;Diesel;110-130;Manuelle;5;5;84146;26890
6247;AUDI;2018;31;Diesel;110-130;Manuelle;5;5;57463;23940
6294;AUDI;2018;40;Diesel;110-130;Manuelle;5;5;112397;21900
6379;AUDI;2021;59;Diesel;110-130;Manuelle;5;5;33232;27480
6398;AUDI;2014;25;Diesel;110-130;Manuelle;5;5;149340;23350
6417;AUDI;2019;31;Diesel;110-130;Manuelle;5;5;62967;25900
6437;AUDI;2020;34;Diesel;110-130;Manuelle;5;5;137886;19590
6481;AUDI;2017;22;Diesel;110-130;Manuelle;5;5;38636;42570
6531;AUDI;2011;91;Diesel;110-130;Manuelle;5;5;198046;7940
6567;AUDI;2018;44;Diesel;110-130;Manuelle;5;5;42294;26470
6587;AUDI;2015;77;Diesel;110-130;Manuelle;5;5;59928;28650
6638;AUDI;2015;69;Diesel;110-130;Manuelle;5;5;102192;24460
6643;AUDI;2016;62;Diesel;110-130;Manuelle;5;5;120151;23590
6812;AUDI;2015;52;Diesel;110-130;Manuelle;5;5;93100;18500
6833;AUDI;2018;78;Diesel;110-130;Manuelle;5;5;32823;26400
6954;AUDI;2018;14;Diesel;110-130;Manuelle;5;5;107544;22450
6989;AUDI;2019;47;Diesel;110-130;Manuelle;5;5;64609;38700
7028;AUDI;2020;33;Diesel;110-130;Manuelle;5;5;10608;33580
7038;AUDI;2015;38;Diesel;110-130;Manuelle;5;5;121695;22030
7039;AUDI;2019;34;Diesel;110-130;Manuelle;5;5;139830;20520
7095;AUDI;2019;21;Diesel;110-130;Manuelle;5;5;65487;36610
7104;AUDI;2015;84;Diesel;110-130;Manuelle;5;5;91947;26600
7122;AUDI;2012;95;Diesel;110-130;Manuelle;5;5;138080;9990
7143;AUDI;2016;29;Diesel;110-130;Manuelle;5;5;132600;18490
7151;AUDI;2015;79;Diesel;110-130;Manuelle;5;5;115500;19490
7178;AUDI;2017;27;Diesel;110-130;Manuelle;5;5;76853;22990
7184;AUDI;2016;69;Diesel;110-130;Manuelle;5;5;95000;18490
7293;AUDI;2016;55;Diesel;110-130;Manuelle;5;5;70629;32840
7357;AUDI;2017;65;Diesel;110-130;Manuelle;5;5;123355;26430
7361;AUDI;2017;92;Diesel;110-130;Manuelle;5;5;40991;33580
7367;AUDI;2015;33;Diesel;110-130;Manuelle;5;5;141278;24340
7467;AUDI;2008;55;Diesel;110-130;Manuelle;5;5;97166;14740
7468;AUDI;2016;35;Diesel;110-130;Manuelle;5;5;61176;35680
7542;AUDI;2018;65;Diesel;110-130;Manuelle;5;5;103071;23080
7563;AUDI;2022;65;Diesel;110-130;Manuelle;5;5;13295;36870
7571;AUDI;2013;69;Diesel;110-130;Manuelle;5;5;128033;20980
7579;AUDI;2017;95;Diesel;110-130;Manuelle;5;5;163968;20720
7590;AUDI;2018;80;Diesel;110-130;Manuelle;5;5;77492;27690
7615;AUDI;2021;72;Diesel;110-130;Manuelle;5;5;55266;36770
7633;AUDI;2011;55;Diesel;110-130;Manuelle;5;5;67173;15940
7651;AUDI;2017;72;Diesel;110-130;Manuelle;5;5;117463;22480
7684;AUDI;2017;29;Diesel;110-130;Manuelle;5;5;98979;21490
7700;AUDI;2018;42;Diesel;110-130;Manuelle;5;5;69218;23490
7703;AUDI;2019;72;Diesel;110-130;Manuelle;5;5;26217;26900
7754;AUDI;2018;53;Diesel;110-130;Manuelle;5;5;67976;22990
7757;AUDI;2018;74;Diesel;110-130;Manuelle;5;5;152000;26990
7766;AUDI;2018;72;Diesel;110-130;Manuelle;5;5;34268;31850
7809;AUDI;2017;78;Diesel;110-130;Manuelle;5;5;73944;25280
7910;AUDI;2020;67;Diesel;110-130;Manuelle;5;5;97691;26980
7931;AUDI;2017;27;Diesel;110-130;Manuelle;5;5;106193;25920
7975;AUDI;2013;63;Diesel;110-130;Manuelle;5;5;181260;13660
8170;AUDI;2021;33;Essence;110-130;Manuelle;5;5;148822;10870
8276;AUDI;2021;83;Essence;110-130;Manuelle;5;5;58850;19590
8380;AUDI;2018;1;Essence;110-130;Manuelle;5;5;9850;22710
8431;AUDI;2022;65;Essence;110-130;Manuelle;5;5;44389;31620
8496;AUDI;2018;72;Essence;110-130;Manuelle;5;5;28632;30680
8568;AUDI;2019;83;Essence;110-130;Manuelle;5;5;123403;7120
8590;AUDI;2019;84;Essence;110-130;Manuelle;5;5;78603;25740
8617;AUDI;2020;72;Essence;110-130;Manuelle;5;5;40754;20110
8646;AUDI;2021;35;Essence;110-130;Manuelle;5;5;122821;8490
8720;AUDI;2014;33;Essence;110-130;Manuelle;5;5;17154;18890
8732;AUDI;2018;31;Essence;110-130;Manuelle;5;5;90372;22790
8746;AUDI;2020;38;Essence;110-130;Manuelle;5;5;92898;7900
8753;AUDI;2021;84;Essence;110-130;Manuelle;5;5;88908;16900
8779;AUDI;2022;84;Essence;110-130;Manuelle;5;5;43500;17990
8856;AUDI;2019;84;Essence;110-130;Manuelle;5;5;79525;16660
8857;AUDI;2019;14;Essence;110-130;Manuelle;5;5;168130;5730
8862;AUDI;2019;59;Essence;110-130;Manuelle;5;5;12;38880
8931;AUDI;2019;53;Essence;110-130;Manuelle;5;5;134335;14730
8941;AUDI;2021;67;Essence;110-130;Manuelle;5;5;76260;22120
8942;AUDI;2018;27;Essence;110-130;Manuelle;5;5;33672;24640
8965;AUDI;2021;75;Essence;110-130;Manuelle;5;5;11;22470
8975;AUDI;2022;83;Essence;110-130;Manuelle;5;5;21807;27240
8990;AUDI;2017;40;Essence;110-130;Manuelle;5;5;8782;23160
9061;AUDI;2017;77;Essence;110-130;Manuelle;5;5;30617;23280
9086;AUDI;2019;31;Essence;110-130;Manuelle;5;5;164;27770
9089;AUDI;2018;13;Essence;110-130;Manuelle;5;5;166057;7670
9124;AUDI;2020;84;Essence;110-130;Manuelle;5;5;134560;10420
9143;AUDI;2018;72;Essence;110-130;Manuelle;5;5;12839;23050
9167;AUDI;2019;95;Essence;110-130;Manuelle;5;5;99710;16150
9225;AUDI;2017;95;Essence;110-130;Manuelle;5;5;131602;5500
9228;AUDI;2017;39;Essence;110-130;Manuelle;5;5;53708;24590
9232;AUDI;2018;64;Essence;110-130;Manuelle;5;5;22950;19400
9243;AUDI;2018;27;Essence;110-130;Manuelle;5;5;18626;19900
9271;AUDI;2020;95;Essence;110-130;Manuelle;5;5;52000;21990
9282;AUDI;2022;67;Essence;110-130;Manuelle;5;5;67410;16580
9321;AUDI;2020;13;Essence;110-130;Manuelle;5;5;20710;25820
9339;AUDI;2020;67;Essence;110-130;Manuelle;5;5;193670;2670
9374;AUDI;2020;83;Essence;110-130;Manuelle;5;5;22412;15790
9380;AUDI;2018;27;Essence;110-130;Manuelle;5;5;125840;24200
9386;AUDI;2021;64;Essence;110-130;Manuelle;5;5;154402;21540
9430;AUDI;2017;78;Essence;110-130;Manuelle;5;5;74331;18000
9548;AUDI;2022;84;Essence;110-130;Manuelle;5;5;22049;22600
9557;AUDI;2020;67;Essence;110-130;Manuelle;5;5;12;25330
9579;AUDI;2022;14;Essence;110-130;Manuelle;5;5;68024;15100
9595;AUDI;2021;69;Essence;110-130;Manuelle;5;5;129841;15580
9614;AUDI;2019;76;Essence;110-130;Manuelle;5;5;68900;20890
9652;AUDI;2018;84;Essence;110-130;Manuelle;5;5;240124;3790
9664;AUDI;2019;67;Essence;110-130;Manuelle;5;5;61467;20040
9694;AUDI;2020;13;Essence;110-130;Manuelle;5;5;9540;35180
9762;AUDI;2021;84;Essence;110-130;Manuelle;5;5;1944;17989
9782;AUDI;2018;31;Essence;110-130;Manuelle;5;5;58235;19490
9833;AUDI;2019;84;Essence;110-130;Manuelle;5;5;122554;19500
9849;AUDI;2021;83;Essence;110-130;Manuelle;5;5;10651;19240
9912;AUDI;2020;64;Essence;110-130;Manuelle;5;5;12;33220
9919;AUDI;2017;63;Essence;110-130;Manuelle;5;5;142948;16510
9987;AUDI;2020;13;Essence;110-130;Manuelle;5;5;3990;29050
10000;AUDI;2020;64;Essence;110-130;Manuelle;5;5;19075;22330
10022;AUDI;2019;28;Essence;110-130;Manuelle;5;5;3487;31110
10171;AUDI;2019;13;Essence;110-130;Manuelle;5;5;6515;33810
10173;AUDI;2020;13;Essence;110-130;Manuelle;5;5;33901;20780
10177;AUDI;2022;95;Essence;110-130;Manuelle;5;5;130339;25390
10179;AUDI;2019;84;Essence;110-130;Manuelle;5;5;28750;21860
10220;AUDI;2017;84;Essence;110-130;Manuelle;5;5;92811;21990
10286;AUDI;2017;29;Essence;110-130;Manuelle;5;5;105507;19460
10295;AUDI;2018;64;Essence;110-130;Manuelle;5;5;32893;22000
10442;AUDI;2019;75;Essence;110-130;Manuelle;5;5;65826;23300
10463;AUDI;2021;43;Essence;110-130;Manuelle;5;5;34848;18980
10473;AUDI;2021;75;Essence;110-130;Manuelle;5;5;12;23150
10481;AUDI;2021;83;Essence;110-130;Manuelle;5;5;2211;19990
10535;AUDI;2013;13;Essence;110-130;Manuelle;5;5;56028;19580
10588;AUDI;2013;77;Essence;110-130;Manuelle;5;5;104639;20320
10625;AUDI;2014;34;Essence;110-130;Manuelle;5;5;7878;31230
10633;AUDI;2018;70;Essence;110-130;Manuelle;5;5;30390;19980
10634;AUDI;2022;54;Essence;110-130;Manuelle;5;5;12;26310
10650;AUDI;2020;42;Essence;110-130;Manuelle;5;5;88568;19380
10774;AUDI;2021;59;Essence;110-130;Manuelle;5;5;92600;13990
10955;AUDI;2021;76;Essence;110-130;Manuelle;5;5;19635;26150
11115;AUDI;2019;59;Essence;110-130;Manuelle;5;5;33737;28540
11126;AUDI;2019;54;Essence;110-130;Manuelle;5;5;24583;24580
11144;AUDI;2017;59;Essence;110-130;Manuelle;5;5;117720;9790
11202;AUDI;2020;64;Essence;110-130;Manuelle;5;5;120;32940
11345;AUDI;2021;35;Essence;110-130;Manuelle;5;5;30294;20500
11362;AUDI;2022;75;Essence;110-130;Manuelle;5;5;81839;20760
11396;AUDI;2014;59;Essence;110-130;Manuelle;5;5;9181;29120
11419;AUDI;2015;42;Essence;110-130;Manuelle;5;5;121400;17840
11426;AUDI;2018;1;Essence;110-130;Manuelle;5;5;22384;25070
11445;AUDI;2014;50;Essence;110-130;Manuelle;5;5;45735;21200
11453;AUDI;2017;42;Essence;110-130;Manuelle;5;5;108698;29480
11575;AUDI;2021;14;Essence;110-130;Manuelle;5;5;47460;19760
11618;AUDI;2016;75;Essence;110-130;Manuelle;5;5;60719;15640
11649;AUDI;2016;74;Essence;110-130;Manuelle;5;5;12058;26780
11698;AUDI;2022;63;Essence;110-130;Manuelle;5;5;12425;16980
11800;AUDI;2020;78;Essence;110-130;Manuelle;5;5;9459;21150
11810;AUDI;2017;59;Essence;110-130;Manuelle;5;5;15172;22990
11837;AUDI;2023;62;Essence;110-130;Manuelle;5;5;16008;23380
11853;AUDI;2020;54;Essence;110-130;Manuelle;5;5;75716;25810
11859;AUDI;2016;62;Essence;110-130;Manuelle;5;5;50407;20870
11968;AUDI;2021;34;Essence;110-130;Manuelle;5;5;43737;26430
11987;AUDI;2018;31;Essence;110-130;Manuelle;5;5;178386;16780
12036;AUDI;2015;59;Essence;110-130;Manuelle;5;5;39012;25400
12044;AUDI;2018;93;Essence;110-130;Manuelle;5;5;10456;22980
12066;AUDI;2020;54;Essence;110-130;Manuelle;5;5;26982;21270
12086;AUDI;2018;38;Essence;110-130;Manuelle;5;5;106773;9080
12100;AUDI;2017;95;Essence;110-130;Manuelle;5;5;57302;24710
12111;AUDI;2022;14;Essence;110-130;Manuelle;5;5;26220;36460
12201;AUDI;2020;44;Essence;110-130;Manuelle;5;5;86748;26990
12266;AUDI;2017;31;Essence;110-130;Manuelle;5;5;45228;21370
12281;AUDI;2019;76;Essence;110-130;Manuelle;5;5;11;24390
12293;AUDI;2019;31;Essence;110-130;Manuelle;5;5;35595;19980
12295;AUDI;2020;6;Essence;110-130;Manuelle;5;5;6;25830
12326;AUDI;2020;59;Essence;110-130;Manuelle;5;5;6000;26580
12341;AUDI;2016;2;Essence;110-130;Manuelle;5;5;91591;28420
12369;AUDI;2017;93;Essence;110-130;Manuelle;5;5;9840;34240
12380;AUDI;2021;6;Essence;110-130;Manuelle;5;5;7;28730
12423;AUDI;2022;13;Essence;110-130;Manuelle;5;5;99023;23610
12439;AUDI;2023;62;Essence;110-130;Manuelle;5;5;41180;21330
12493;AUDI;2016;60;Essence;110-130;Manuelle;5;5;5158;23280
12544;AUDI;2017;78;Essence;110-130;Manuelle;5;5;9723;17030
12550;AUDI;2020;87;Essence;110-130;Manuelle;5;5;49913;15880
12636;AUDI;2022;17;Essence;110-130;Manuelle;5;5;16241;18510
12661;AUDI;2022;13;Essence;110-130;Manuelle;5;5;11466;35680
12713;AUDI;2018;35;Essence;110-130;Manuelle;5;5;58524;15230
12739;AUDI;2018;59;Essence;110-130;Manuelle;5;5;23945;17680
12757;AUDI;2021;93;Essence;110-130;Manuelle;5;5;76428;13990
12819;AUDI;2021;13;Essence;110-130;Manuelle;5;5;43163;21710
12827;AUDI;2017;93;Essence;110-130;Manuelle;5;5;40511;25180
12832;AUDI;2017;59;Essence;110-130;Manuelle;5;5;72625;23600
12913;AUDI;2018;30;Essence;110-130;Manuelle;5;5;147376;26710
12948;AUDI;2020;44;Essence;110-130;Manuelle;5;5;25869;23080
13002;AUDI;2019;44;Essence;110-130;Manuelle;5;5;144700;14000
13003;AUDI;2019;54;Essence;110-130;Manuelle;5;5;24684;24580
13007;AUDI;2017;13;Essence;110-130;Manuelle;5;5;33581;21620
13017;AUDI;2022;60;Essence;110-130;Manuelle;5;5;8130;23580
13035;AUDI;2021;87;Essence;110-130;Manuelle;5;5;63074;21580
13037;AUDI;2020;59;Essence;110-130;Manuelle;5;5;157228;16870
13050;AUDI;2018;59;Essence;110-130;Manuelle;5;5;136901;13650
13070;AUDI;2020;59;Essence;110-130;Manuelle;5;5;78956;25410
13073;AUDI;2019;60;Essence;110-130;Manuelle;5;5;31262;17420
13097;AUDI;2020;35;Essence;110-130;Manuelle;5;5;37330;14720
13133;AUDI;2017;93;Essence;110-130;Manuelle;5;5;120398;17090
13172;AUDI;2020;78;Essence;110-130;Manuelle;5;5;24125;17250
13227;AUDI;2018;63;Essence;110-130;Manuelle;5;5;19739;18900
13250;AUDI;2017;79;Essence;110-130;Manuelle;5;5;9320;25990
13265;AUDI;2021;63;Essence;110-130;Manuelle;5;5;10390;21990
13270;AUDI;2020;35;Essence;110-130;Manuelle;5;5;41719;13790
13314;AUDI;2020;59;Essence;110-130;Manuelle;5;5;14770;21430
13351;AUDI;2017;30;Essence;110-130;Manuelle;5;5;83986;13320
13372;AUDI;2018;64;Essence;110-130;Manuelle;5;5;50389;30320
13376;AUDI;2019;78;Essence;110-130;Manuelle;5;5;71281;21300
13391;AUDI;2016;56;Essence;110-130;Manuelle;5;5;25031;24760
13413;AUDI;2022;13;Essence;110-130;Manuelle;5;5;21998;25400
13418;AUDI;2020;60;Essence;110-130;Manuelle;5;5;86561;18230
13493;AUDI;2019;60;Essence;110-130;Manuelle;5;5;25905;25810
13501;AUDI;2021;3;Essence;110-130;Manuelle;5;5;77040;18170
13545;AUDI;2018;78;Essence;110-130;Manuelle;5;5;40833;19870
13564;AUDI;2012;60;Essence;110-130;Manuelle;5;5;25724;39130
13572;AUDI;2022;57;Essence;110-130;Manuelle;5;5;21356;23830
13642;AUDI;2019;31;Essence;110-130;Manuelle;5;5;15960;20140
13682;AUDI;2020;63;Essence;110-130;Manuelle;5;5;178322;14380
13700;AUDI;2020;78;Essence;110-130;Manuelle;5;5;33854;28440
13713;AUDI;2022;35;Essence;110-130;Manuelle;5;5;13;30730
13722;AUDI;2021;59;Essence;110-130;Manuelle;5;5;12473;20980
13757;AUDI;2018;35;Essence;110-130;Manuelle;5;5;49890;23490
13765;AUDI;2021;38;Essence;110-130;Manuelle;5;5;56938;13990
13777;AUDI;2018;35;Essence;110-130;Manuelle;5;5;10375;17490
13797;AUDI;2019;93;Essence;110-130;Manuelle;5;5;10;19380
13826;AUDI;2022;35;Essence;110-130;Manuelle;5;5;17914;20030
13840;AUDI;2020;59;Essence;110-130;Manuelle;5;5;15129;27100
13859;AUDI;2020;59;Essence;110-130;Manuelle;5;5;10594;32500
13890;AUDI;2018;2;Essence;110-130;Manuelle;5;5;16577;29640
13923;AUDI;2022;54;Essence;110-130;Manuelle;5;5;5903;23710
14023;AUDI;2022;62;Essence;110-130;Manuelle;5;5;114261;16480
14026;AUDI;2022;94;Essence;110-130;Manuelle;5;5;35137;22240
14038;AUDI;2021;63;Essence;110-130;Manuelle;5;5;91806;16780
14041;AUDI;2019;93;Essence;110-130;Manuelle;5;5;73886;22200
14067;AUDI;2022;63;Essence;110-130;Manuelle;5;5;125381;26160
14150;AUDI;2019;6;Essence;110-130;Manuelle;5;5;52119;25170
14152;AUDI;2021;59;Essence;110-130;Manuelle;5;5;113985;19300
14200;AUDI;2021;62;Essence;110-130;Manuelle;5;5;14285;23580
14218;AUDI;2018;77;Essence;110-130;Manuelle;5;5;11045;21740
14277;AUDI;2018;14;Essence;110-130;Manuelle;5;5;3443;18980
14309;AUDI;2017;31;Essence;110-130;Manuelle;5;5;96626;16350
14312;AUDI;2018;60;Essence;110-130;Manuelle;5;5;16626;18279
14314;AUDI;2020;13;Essence;110-130;Manuelle;5;5;6641;22900
14354;AUDI;2021;63;Essence;110-130;Manuelle;5;5;25946;23100
14380;AUDI;2022;59;Essence;110-130;Manuelle;5;5;16061;25450
14430;AUDI;2016;95;Essence;110-130;Manuelle;5;5;12408;18450
14437;AUDI;2019;92;Essence;110-130;Manuelle;5;5;35090;21160
14456;AUDI;2022;54;Essence;110-130;Manuelle;5;5;30475;30920
14457;AUDI;2020;62;Essence;110-130;Manuelle;5;5;53671;21870
14511;AUDI;2022;62;Essence;110-130;Manuelle;5;5;16165;21170
14708;AUDI;2021;51;Essence;110-130;Manuelle;5;5;158865;5550
14800;AUDI;2020;78;Essence;110-130;Manuelle;5;5;69867;26490
14802;AUDI;2019;59;Essence;110-130;Manuelle;5;5;33550;18850
14861;AUDI;2019;16;Essence;110-130;Manuelle;5;5;60758;16760
14866;AUDI;2016;56;Essence;110-130;Manuelle;5;5;52676;21640
15117;AUDI;2020;69;Essence;110-130;Manuelle;5;5;76600;16990
15192;AUDI;2021;64;Essence;110-130;Manuelle;5;5;133329;23970
15285;AUDI;2017;30;Essence;110-130;Manuelle;5;5;14159;19410
15327;AUDI;2017;76;Essence;110-130;Manuelle;5;5;37629;22020
15372;AUDI;2019;76;Essence;110-130;Manuelle;5;5;12279;20890
15385;AUDI;2020;14;Essence;110-130;Manuelle;5;5;7819;17160
15436;AUDI;2013;74;Essence;110-130;Manuelle;5;5;228;25060
15449;AUDI;2019;95;Essence;110-130;Manuelle;5;5;133422;16660
15480;AUDI;2018;13;Essence;110-130;Manuelle;5;5;36906;17580
15509;AUDI;2019;76;Essence;110-130;Manuelle;5;5;17446;20480
15575;AUDI;2020;69;Essence;110-130;Manuelle;5;5;14593;20960
15615;AUDI;2019;74;Essence;110-130;Manuelle;5;5;25320;22680
15661;AUDI;2018;27;Essence;110-130;Manuelle;5;5;58850;25890
15696;AUDI;2019;10;Essence;110-130;Manuelle;5;5;166000;6990
15711;AUDI;2020;77;Essence;110-130;Manuelle;5;5;6149;18990
15712;AUDI;2022;27;Essence;110-130;Manuelle;5;5;38280;13890
15818;AUDI;2022;77;Essence;110-130;Manuelle;5;5;3641;36610
15899;AUDI;2017;76;Essence;110-130;Manuelle;5;5;17;29520
15971;AUDI;2021;84;Electric;110;Automatique;5;5;121019;10990
16045;AUDI;2021;89;Electric;110;Automatique;5;5;12;29010
16060;AUDI;2020;47;Electric;110;Automatique;5;5;30003;25130
16072;AUDI;2021;12;Electric;110;Automatique;5;5;76362;18680
16102;AUDI;2021;34;Electric;110;Automatique;5;5;25480;25720
16123;AUDI;2021;82;Electric;110;Automatique;5;5;79540;24650
16154;AUDI;2021;43;Electric;110;Automatique;5;5;148822;10870
16159;AUDI;2020;42;Electric;110;Automatique;5;5;35497;22000
16177;AUDI;2022;1;Electric;110;Automatique;5;5;10109;28860
16219;AUDI;2020;89;Electric;110;Automatique;5;5;16226;22980
16227;AUDI;2023;12;Electric;110;Automatique;5;5;109103;10990
16228;AUDI;2020;2;Electric;110;Automatique;5;5;11598;20990
16233;AUDI;2020;33;Electric;110;Automatique;5;5;6000;16690
16285;AUDI;2021;54;Electric;110;Automatique;5;5;31756;25140
16295;AUDI;2020;89;Electric;110;Automatique;5;5;87211;19340
16310;AUDI;2021;56;Electric;110;Automatique;5;5;115253;15240
16315;AUDI;2019;75;Electric;110;Automatique;5;5;81830;30490
16349;AUDI;2022;95;Electric;110;Automatique;5;5;99826;31520
16370;AUDI;2018;29;Electric;110;Automatique;5;5;180014;7610
16380;AUDI;2022;33;Electric;110;Automatique;5;5;39996;22120
16386;AUDI;2020;70;Electric;110;Automatique;5;5;37306;14820
16392;AUDI;2021;22;Electric;110;Automatique;5;5;46200;24980
16401;AUDI;2023;45;Electric;110;Automatique;5;5;34094;21440
16406;AUDI;2022;34;Electric;110;Automatique;5;5;31619;23740
16413;AUDI;2021;33;Electric;110;Automatique;5;5;39181;28870
16414;AUDI;2020;91;Electric;110;Automatique;5;5;71820;31900
16503;AUDI;2020;81;Electric;110;Automatique;5;5;107;23510
16536;AUDI;2020;84;Electric;110;Automatique;5;5;30542;25410
16540;AUDI;2021;27;Electric;110;Automatique;5;5;61040;28260
16550;AUDI;2019;95;Electric;110;Automatique;5;5;7638;22740
16552;AUDI;2020;25;Electric;110;Automatique;5;5;123403;7120
16558;AUDI;2019;82;Electric;110;Automatique;5;5;97940;11850
