;Marque;Année;Code Postal;Carburant;Emission Co2;Transmission;nbPortes;nbPlace;Kilométrage;Prix
387;BMW;2020;31;Diesel;130;Manuelle;5;5;83712;22070
388;SEAT;2022;39;Diesel;130;Manuelle;5;5;185;31590
389;VOLKSWAGEN;2018;69;Diesel;130;Manuelle;5;5;60888;34200
390;BMW;2021;6;Diesel;130;Manuelle;5;5;15408;44400
391;FORD;2017;68;Diesel;130;Manuelle;5;5;60679;21780
392;CITROEN;2020;13;Diesel;130;Manuelle;5;5;4061;28040
393;RENAULT;2009;66;Diesel;130;Manuelle;5;5;172598;8170
394;JEEP;2018;34;Diesel;130;Manuelle;5;5;75889;23110
395;SKODA;2021;17;Diesel;130;Manuelle;5;5;18153;22480
396;CITROEN;2021;42;Diesel;130;Manuelle;5;5;9850;22710
397;RENAULT;2020;77;Diesel;130;Manuelle;5;5;32477;22180
398;AUDI;2020;31;Diesel;130;Manuelle;5;5;55200;29630
399;DACIA;2015;14;Diesel;130;Manuelle;5;5;71504;17380
400;RENAULT;2019;59;Diesel;130;Manuelle;5;5;51629;17590
401;CITROEN;2022;44;Diesel;130;Manuelle;5;5;23422;18730
402;RENAULT;2014;37;Diesel;130;Manuelle;5;5;180014;7610
403;RENAULT;2019;62;Diesel;130;Manuelle;5;5;18456;23190
404;DACIA;2022;77;Diesel;130;Manuelle;5;5;7;23700
405;DACIA;2021;13;Diesel;130;Manuelle;5;5;12;26160
406;PEUGEOT;2020;79;Diesel;130;Manuelle;5;5;8489;29870
407;VOLVO;2012;61;Diesel;130;Manuelle;5;5;188518;13270
408;CITROEN;2010;31;Diesel;130;Manuelle;5;5;162054;6370
409;RENAULT;2018;62;Diesel;130;Manuelle;5;5;80681;23350
410;RENAULT;2021;30;Diesel;130;Manuelle;5;5;62937;23970
411;RENAULT;2010;93;Diesel;130;Manuelle;5;5;121624;8730
412;RENAULT;2017;62;Diesel;130;Manuelle;5;5;39996;22120
413;CITROEN;2017;63;Diesel;130;Manuelle;5;5;48196;22300
414;MINI;2017;2;Diesel;130;Manuelle;5;5;43804;31300
415;FIAT;2018;44;Diesel;130;Manuelle;5;5;37746;18580
416;RENAULT;2016;91;Diesel;130;Manuelle;5;5;71662;17980
417;PEUGEOT;2021;28;Diesel;130;Manuelle;5;5;28405;27420
418;CITROEN;2019;35;Diesel;130;Manuelle;5;5;37306;14820
419;RENAULT;2018;40;Diesel;130;Manuelle;5;5;19716;25280
420;RENAULT;2019;76;Diesel;130;Manuelle;5;5;22140;22490
421;RENAULT;2020;78;Diesel;130;Manuelle;5;5;66012;23110
422;OPEL;2013;63;Diesel;130;Manuelle;5;5;105000;10480
423;LAND;2015;31;Diesel;130;Manuelle;5;5;144102;22550
424;FORD;2019;37;Diesel;130;Manuelle;5;5;46200;24980
425;RENAULT;2019;44;Diesel;130;Manuelle;5;5;7727;20320
426;RENAULT;2020;93;Diesel;130;Manuelle;5;5;4555;25980
427;BMW;2019;67;Diesel;130;Manuelle;5;5;48489;24410
428;OPEL;2016;77;Diesel;130;Manuelle;5;5;155085;14720
429;DACIA;2019;91;Diesel;130;Manuelle;5;5;59591;16860
430;FORD;2009;87;Diesel;130;Manuelle;5;5;125775;10510
431;JEEP;2020;66;Diesel;130;Manuelle;5;5;52598;23780
432;FORD;2012;77;Diesel;130;Manuelle;5;5;216937;5480
433;RENAULT;2019;62;Diesel;130;Manuelle;5;5;34094;21440
434;PEUGEOT;2021;76;Diesel;130;Manuelle;5;5;17526;27420
435;FORD;2019;39;Diesel;130;Manuelle;5;5;15890;17740
436;JEEP;2020;60;Diesel;130;Manuelle;5;5;31533;21370
437;RENAULT;2022;6;Diesel;130;Manuelle;5;5;24;30740
438;BMW;2019;69;Diesel;130;Manuelle;5;5;31619;23740
439;RENAULT;2018;78;Diesel;130;Manuelle;5;5;87121;20980
440;CITROEN;2020;44;Diesel;130;Manuelle;5;5;7376;19930
441;RENAULT;2018;44;Diesel;130;Manuelle;5;5;59472;20500
442;OPEL;2019;46;Diesel;130;Manuelle;5;5;31853;22230
443;DACIA;2018;78;Diesel;130;Manuelle;5;5;29290;17530
444;BMW;2017;85;Diesel;130;Manuelle;5;5;57154;29500
445;BMW;2020;51;Diesel;130;Manuelle;5;5;39181;28870
446;VOLKSWAGEN;2020;74;Diesel;130;Manuelle;5;5;71820;31900
447;BMW;2020;37;Diesel;130;Manuelle;5;5;44389;31620
448;OPEL;2019;60;Diesel;130;Manuelle;5;5;19761;17300
449;DACIA;2019;30;Diesel;130;Manuelle;5;5;62667;19360
450;HONDA;2019;6;Diesel;130;Manuelle;5;5;85557;22180
451;DACIA;2020;91;Diesel;130;Manuelle;5;5;31466;20720
452;PEUGEOT;2008;91;Diesel;130;Manuelle;5;5;132124;6360
453;BMW;2019;37;Diesel;130;Manuelle;5;5;76798;25900
454;HYUNDAI;2019;64;Diesel;130;Manuelle;5;5;83194;20650
455;RENAULT;2021;91;Diesel;130;Manuelle;5;5;27149;18580
456;FIAT;2020;6;Diesel;130;Manuelle;5;5;11;24590
457;BMW;2016;29;Diesel;130;Manuelle;5;5;61445;23830
458;TOYOTA;2015;56;Diesel;130;Manuelle;5;5;194368;13550
459;DACIA;2022;77;Diesel;130;Manuelle;5;5;12;23940
460;FORD;2021;72;Diesel;130;Manuelle;5;5;12784;26440
461;RENAULT;2020;62;Diesel;130;Manuelle;5;5;66936;21260
462;BMW;2011;57;Diesel;130;Manuelle;5;5;136230;18220
463;BMW;2018;29;Diesel;130;Manuelle;5;5;25599;36870
464;RENAULT;2022;37;Diesel;130;Manuelle;5;5;21175;25150
465;DACIA;2019;37;Diesel;130;Manuelle;5;5;62248;18580
466;RENAULT;2022;44;Diesel;130;Manuelle;5;5;8400;25790
467;MAZDA;2019;84;Diesel;130;Manuelle;5;5;57172;21210
468;DS;2021;87;Diesel;130;Manuelle;5;5;19144;30760
469;FIAT;2018;44;Diesel;130;Manuelle;5;5;51188;17680
470;RENAULT;2018;30;Diesel;130;Manuelle;5;5;123628;13570
471;VOLKSWAGEN;2015;72;Diesel;130;Manuelle;5;5;69168;26080
472;SKODA;2020;94;Diesel;130;Manuelle;5;5;1;29630
473;OPEL;2019;77;Diesel;130;Manuelle;5;5;13750;19780
474;MERCEDES;2019;19;Diesel;130;Manuelle;5;5;12272;35220
475;RENAULT;2020;44;Diesel;130;Manuelle;5;5;38392;18430
476;KIA;2020;28;Diesel;130;Manuelle;5;5;22698;25180
477;RENAULT;2020;37;Diesel;130;Manuelle;5;5;94278;14740
478;PEUGEOT;2019;79;Diesel;130;Manuelle;5;5;24841;25420
479;AUDI;2018;29;Diesel;130;Manuelle;5;5;150161;24180
480;JEEP;2018;44;Diesel;130;Manuelle;5;5;60122;23380
481;DACIA;2020;78;Diesel;130;Manuelle;5;5;20928;18510
482;RENAULT;2015;18;Diesel;130;Manuelle;5;5;152190;9100
483;PEUGEOT;2020;46;Diesel;130;Manuelle;5;5;6;40620
484;CITROEN;2020;56;Diesel;130;Manuelle;5;5;1826;20460
485;PEUGEOT;2022;13;Diesel;130;Manuelle;5;5;33;30780
486;AUDI;2015;14;Diesel;130;Manuelle;5;5;108854;24090
487;CITROEN;2022;31;Diesel;130;Manuelle;5;5;25239;23930
488;DS;2021;44;Diesel;130;Manuelle;5;5;27009;28030
489;BMW;2018;41;Diesel;130;Manuelle;5;5;44314;30500
490;RENAULT;2019;45;Diesel;130;Manuelle;5;5;81552;17820
491;HYUNDAI;2020;64;Diesel;130;Manuelle;5;5;35765;25740
492;PEUGEOT;2020;84;Diesel;130;Manuelle;5;5;122;41460
493;CITROEN;2020;59;Diesel;130;Manuelle;5;5;11398;30460
494;FIAT;2020;72;Diesel;130;Manuelle;5;5;55040;19500
495;DACIA;2017;83;Diesel;130;Manuelle;5;5;111534;17230
496;CITROEN;2021;37;Diesel;130;Manuelle;5;5;9569;16940
497;CITROEN;2018;81;Diesel;130;Manuelle;5;5;43835;25400
498;VOLKSWAGEN;2020;31;Diesel;130;Manuelle;5;5;48307;31440
499;PEUGEOT;2018;35;Diesel;130;Manuelle;5;5;85863;23200
500;JAGUAR;2017;56;Diesel;130;Manuelle;5;5;100989;33190
501;DACIA;2020;93;Diesel;130;Manuelle;5;5;26855;22300
502;BMW;2016;77;Diesel;130;Manuelle;5;5;133674;20680
503;HYUNDAI;2020;59;Diesel;130;Manuelle;5;5;55332;22740
504;NISSAN;2018;42;Diesel;130;Manuelle;5;5;97514;17750
505;OPEL;2016;60;Diesel;130;Manuelle;5;5;116739;11880
506;RENAULT;2016;72;Diesel;130;Manuelle;5;5;87871;17950
507;DACIA;2021;93;Diesel;130;Manuelle;5;5;2697;22520
508;RENAULT;2019;28;Diesel;130;Manuelle;5;5;124331;19660
509;HYUNDAI;2019;18;Diesel;130;Manuelle;5;5;68468;22210
510;RENAULT;2019;91;Diesel;130;Manuelle;5;5;21886;15800
511;PEUGEOT;2020;46;Diesel;130;Manuelle;5;5;6320;27870
512;MINI;2017;85;Diesel;130;Manuelle;5;5;28632;30680
513;MERCEDES;2021;72;Diesel;130;Manuelle;5;5;11243;32800
514;FORD;2019;56;Diesel;130;Manuelle;5;5;72342;20690
515;RENAULT;2018;28;Diesel;130;Manuelle;5;5;43065;20460
516;SEAT;2011;47;Diesel;130;Manuelle;5;5;265454;6470
517;MINI;2013;40;Diesel;130;Manuelle;5;5;115500;16480
518;CITROEN;2020;56;Diesel;130;Manuelle;5;5;6051;28900
519;HYUNDAI;2017;45;Diesel;130;Manuelle;5;5;82731;21780
520;JEEP;2016;78;Diesel;130;Manuelle;5;5;50031;20680
521;OPEL;2022;57;Diesel;130;Manuelle;5;5;26734;25180
522;FIAT;2017;44;Diesel;130;Manuelle;5;5;67163;15750
523;RENAULT;2018;44;Diesel;130;Manuelle;5;5;72455;19020
524;BMW;2017;67;Diesel;130;Manuelle;5;5;102348;19600
525;LAND;2014;74;Diesel;130;Manuelle;5;5;68400;30760
526;RENAULT;2021;30;Diesel;130;Manuelle;5;5;45316;21630
527;RENAULT;2020;77;Diesel;130;Manuelle;5;5;79615;21820
528;CITROEN;2022;84;Diesel;130;Manuelle;5;5;3833;20890
529;RENAULT;2021;83;Diesel;130;Manuelle;5;5;28671;18420
530;RENAULT;2018;91;Diesel;130;Manuelle;5;5;52336;17070
531;RENAULT;2018;62;Diesel;130;Manuelle;5;5;24828;21250
532;BMW;2017;2;Diesel;130;Manuelle;5;5;83327;20690
533;MINI;2013;73;Diesel;130;Manuelle;5;5;148940;15010
534;CITROEN;2019;56;Diesel;130;Manuelle;5;5;21463;20850
535;RENAULT;2019;95;Diesel;130;Manuelle;5;5;107;23510
536;BMW;2018;77;Diesel;130;Manuelle;5;5;44834;30980
537;FORD;2018;81;Diesel;130;Manuelle;5;5;107901;17010
538;SEAT;2020;69;Diesel;130;Manuelle;5;5;33559;15920
539;CITROEN;2020;44;Diesel;130;Manuelle;5;5;13533;19080
540;RENAULT;2019;78;Diesel;130;Manuelle;5;5;5879;23110
541;OPEL;2021;24;Diesel;130;Manuelle;5;5;26583;25710
542;CITROEN;2022;44;Diesel;130;Manuelle;5;5;27174;18730
543;MAZDA;2018;64;Diesel;130;Manuelle;5;5;60314;25330
544;AUDI;2018;39;Diesel;130;Manuelle;5;5;160056;19870
545;MINI;2017;41;Diesel;130;Manuelle;5;5;50460;31190
546;VOLKSWAGEN;2019;72;Diesel;130;Manuelle;5;5;7253;29380
547;CITROEN;2019;56;Diesel;130;Manuelle;5;5;43115;15380
548;RENAULT;2018;93;Diesel;130;Manuelle;5;5;14986;21490
549;PEUGEOT;2008;91;Diesel;130;Manuelle;5;5;121275;5650
550;OPEL;2021;51;Diesel;130;Manuelle;5;5;9104;20210
551;RENAULT;2020;44;Diesel;130;Manuelle;5;5;26671;18730
552;FORD;2011;42;Diesel;130;Manuelle;5;5;152640;10150
553;JEEP;2019;44;Diesel;130;Manuelle;5;5;42427;21680
554;CITROEN;2021;27;Diesel;130;Manuelle;5;5;22143;18290
555;CITROEN;2014;59;Diesel;130;Manuelle;5;5;104056;15540
556;MINI;2015;78;Diesel;130;Manuelle;5;5;124802;15580
557;PEUGEOT;2021;27;Diesel;130;Manuelle;5;5;18053;27250
558;PEUGEOT;2022;46;Diesel;130;Manuelle;5;5;1353;39600
559;PEUGEOT;2018;56;Diesel;130;Manuelle;5;5;73542;24360
560;SEAT;2008;66;Diesel;130;Manuelle;5;5;158872;4300
561;HYUNDAI;2018;26;Diesel;130;Manuelle;5;5;85561;22670
562;FORD;2013;33;Diesel;130;Manuelle;5;5;125292;9750
563;CITROEN;2022;42;Diesel;130;Manuelle;5;5;18935;20540
564;PEUGEOT;2020;17;Diesel;130;Manuelle;5;5;9935;28360
565;FORD;2020;82;Diesel;130;Manuelle;5;5;81474;28860
566;OPEL;2019;59;Diesel;130;Manuelle;5;5;104323;13440
567;VOLKSWAGEN;2015;38;Diesel;130;Manuelle;5;5;99955;24780
568;VOLVO;2019;78;Diesel;130;Manuelle;5;5;30542;25410
569;CITROEN;2022;13;Diesel;130;Manuelle;5;5;162;26550
570;LAND;2018;51;Diesel;130;Manuelle;5;5;107138;29630
571;VOLVO;2017;6;Diesel;130;Manuelle;5;5;28639;23580
572;CITROEN;2020;77;Diesel;130;Manuelle;5;5;61040;28260
573;MINI;2017;14;Diesel;130;Manuelle;5;5;127171;20860
574;HYUNDAI;2015;33;Diesel;130;Manuelle;5;5;96800;18870
575;KIA;2018;63;Diesel;130;Manuelle;5;5;88502;22980
576;CITROEN;2020;31;Diesel;130;Manuelle;5;5;19276;20410
577;BMW;2020;32;Diesel;130;Manuelle;5;5;36295;32080
578;VOLKSWAGEN;2020;36;Diesel;130;Manuelle;5;5;43501;33270
579;CITROEN;2021;56;Diesel;130;Manuelle;5;5;33791;17380
580;VOLKSWAGEN;2015;77;Diesel;130;Manuelle;5;5;117709;15570
581;MINI;2017;37;Diesel;130;Manuelle;5;5;76638;18000
582;PEUGEOT;2021;11;Diesel;130;Manuelle;5;5;7638;22740
583;DACIA;2013;92;Diesel;130;Manuelle;5;5;103757;9410
584;OPEL;2012;89;Diesel;130;Manuelle;5;5;123403;7120
585;DS;2021;87;Diesel;130;Manuelle;5;5;5600;38060
586;CITROEN;2015;68;Diesel;130;Manuelle;5;5;96745;18940
587;RENAULT;2021;83;Diesel;130;Manuelle;5;5;21508;19020
588;RENAULT;2019;91;Diesel;130;Manuelle;5;5;9576;16410
589;CITROEN;2022;56;Diesel;130;Manuelle;5;5;6048;20460
590;DACIA;2015;75;Diesel;130;Manuelle;5;5;97940;11850
591;RENAULT;2012;81;Diesel;130;Manuelle;5;5;182354;8730
592;CITROEN;2020;28;Diesel;130;Manuelle;5;5;7151;19620
593;CITROEN;2020;44;Diesel;130;Manuelle;5;5;25918;19080
594;CITROEN;2020;81;Diesel;130;Manuelle;5;5;6136;19930
595;OPEL;2021;61;Diesel;130;Manuelle;5;5;27144;19000
596;CITROEN;2017;68;Diesel;130;Manuelle;5;5;96180;16720
597;CITROEN;2019;67;Diesel;130;Manuelle;5;5;67844;15480
598;CITROEN;2015;56;Diesel;130;Manuelle;5;5;120420;10350
599;HYUNDAI;2017;91;Diesel;130;Manuelle;5;5;49782;22210
600;LAND;2016;13;Diesel;130;Manuelle;5;5;128412;27720
601;PEUGEOT;2021;45;Diesel;130;Manuelle;5;5;17385;22770
602;OPEL;2019;95;Diesel;130;Manuelle;5;5;29343;21050
603;MINI;2019;84;Diesel;130;Manuelle;5;5;63806;29290
604;BMW;2019;67;Diesel;130;Manuelle;5;5;50850;27420
605;RENAULT;2018;91;Diesel;130;Manuelle;5;5;60580;15830
606;AUDI;2017;91;Diesel;130;Manuelle;5;5;78603;25740
607;FIAT;2018;6;Diesel;130;Manuelle;5;5;43872;15410
608;AUDI;2016;77;Diesel;130;Manuelle;5;5;183748;29250
609;RENAULT;2020;44;Diesel;130;Manuelle;5;5;37397;17230
610;MINI;2017;34;Diesel;130;Manuelle;5;5;187264;18470
611;VOLKSWAGEN;2014;40;Diesel;130;Manuelle;5;5;143395;17240
612;BMW;2017;29;Diesel;130;Manuelle;5;5;16386;29130
613;DACIA;2020;77;Diesel;130;Manuelle;5;5;12;25800
614;RENAULT;2017;56;Diesel;130;Manuelle;5;5;139840;24780
615;RENAULT;2020;62;Diesel;130;Manuelle;5;5;47386;20460
616;SUZUKI;2010;83;Diesel;130;Manuelle;5;5;88720;8110
617;DACIA;2013;36;Diesel;130;Manuelle;5;5;113337;11170
618;BMW;2017;62;Diesel;130;Manuelle;5;5;58564;31870
619;PEUGEOT;2020;56;Diesel;130;Manuelle;5;5;15859;29020
620;PEUGEOT;2016;44;Diesel;130;Manuelle;5;5;170024;12410
621;DACIA;2022;13;Diesel;130;Manuelle;5;5;11;22120
622;FIAT;2017;95;Diesel;130;Manuelle;5;5;75609;13750
623;OPEL;2022;35;Diesel;130;Manuelle;5;5;7401;27190
624;RENAULT;2018;44;Diesel;130;Manuelle;5;5;45998;26800
625;CITROEN;2020;44;Diesel;130;Manuelle;5;5;27200;21100
626;PEUGEOT;2021;93;Diesel;130;Manuelle;5;5;27895;15310
627;RENAULT;2019;91;Diesel;130;Manuelle;5;5;65717;22160
628;OPEL;2020;24;Diesel;130;Manuelle;5;5;14300;30920
629;CITROEN;2022;44;Diesel;130;Manuelle;5;5;25351;21050
630;RENAULT;2015;86;Diesel;130;Manuelle;5;5;48136;22550
631;NISSAN;2015;13;Diesel;130;Manuelle;5;5;75404;17790
632;RENAULT;2019;92;Diesel;130;Manuelle;5;5;31214;25330
633;OPEL;2022;61;Diesel;130;Manuelle;5;5;40754;20110
634;BMW;2017;2;Diesel;130;Manuelle;5;5;128616;19690
635;OPEL;2019;46;Diesel;130;Manuelle;5;5;29617;20080
636;ALFA;2018;33;Diesel;130;Manuelle;5;5;83776;22920
637;HYUNDAI;2014;77;Diesel;130;Manuelle;5;5;120164;17420
638;DACIA;2020;92;Diesel;130;Manuelle;5;5;20911;19420
639;FORD;2021;39;Diesel;130;Manuelle;5;5;16400;26000
640;RENAULT;2015;91;Diesel;130;Manuelle;5;5;33134;18430
641;MAZDA;2016;66;Diesel;130;Manuelle;5;5;85329;21540
642;BMW;2020;95;Diesel;130;Manuelle;5;5;36507;31250
643;DACIA;2020;77;Diesel;130;Manuelle;5;5;12;24970
644;AUDI;2015;93;Diesel;130;Manuelle;5;5;134540;22300
645;RENAULT;2014;6;Diesel;130;Manuelle;5;5;107970;14010
646;PEUGEOT;2013;93;Diesel;130;Manuelle;5;5;151524;7450
647;RENAULT;2016;6;Diesel;130;Manuelle;5;5;102220;15250
648;OPEL;2022;1;Diesel;130;Manuelle;5;5;5250;27610
649;VOLKSWAGEN;2015;40;Diesel;130;Manuelle;5;5;94529;27430
650;RENAULT;2018;45;Diesel;130;Manuelle;5;5;97130;24770
651;RENAULT;2018;18;Diesel;130;Manuelle;5;5;51505;21580
652;SEAT;2018;68;Diesel;130;Manuelle;5;5;48553;20890
653;RENAULT;2020;28;Diesel;130;Manuelle;5;5;42736;25510
654;RENAULT;2014;91;Diesel;130;Manuelle;5;5;86934;15380
655;CITROEN;2019;56;Diesel;130;Manuelle;5;5;44700;16780
656;PEUGEOT;2021;33;Diesel;130;Manuelle;5;5;29489;33570
657;RENAULT;2021;91;Diesel;130;Manuelle;5;5;34414;17960
658;MERCEDES;2018;72;Diesel;130;Manuelle;5;5;71048;18740
659;CITROEN;2022;44;Diesel;130;Manuelle;5;5;22088;19080
660;RENAULT;2019;59;Diesel;130;Manuelle;5;5;55005;19990
661;CITROEN;2019;56;Diesel;130;Manuelle;5;5;43417;16330
662;HYUNDAI;2012;77;Diesel;130;Manuelle;5;5;122821;8490
663;DS;2017;77;Diesel;130;Manuelle;5;5;119751;14350
664;JEEP;2019;5;Diesel;130;Manuelle;5;5;66235;22600
665;RENAULT;2017;36;Diesel;130;Manuelle;5;5;117115;14990
666;RENAULT;2018;44;Diesel;130;Manuelle;5;5;22093;17380
667;CITROEN;2022;68;Diesel;130;Manuelle;5;5;6122;32430
668;FIAT;2020;44;Diesel;130;Manuelle;5;5;38032;19050
669;CITROEN;2019;81;Diesel;130;Manuelle;5;5;54579;14820
670;RENAULT;2020;80;Diesel;130;Manuelle;5;5;27;26730
671;CITROEN;2022;72;Diesel;130;Manuelle;5;5;8862;29570
672;CITROEN;2021;83;Diesel;130;Manuelle;5;5;6691;23980
673;RENAULT;2018;91;Diesel;130;Manuelle;5;5;63515;13980
674;RENAULT;2016;91;Diesel;130;Manuelle;5;5;61532;21790
675;DS;2019;33;Diesel;130;Manuelle;5;5;57136;22570
676;PEUGEOT;2013;60;Diesel;130;Manuelle;5;5;128046;18420
677;BMW;2020;13;Diesel;130;Manuelle;5;5;82840;26140
678;CITROEN;2020;44;Diesel;130;Manuelle;5;5;22285;19060
679;MINI;2017;67;Diesel;130;Manuelle;5;5;27057;31490
680;CITROEN;2022;89;Diesel;130;Manuelle;5;5;1303;24660
681;RENAULT;2010;77;Diesel;130;Manuelle;5;5;179464;5880
682;JEEP;2020;95;Diesel;130;Manuelle;5;5;69296;22080
683;CITROEN;2020;56;Diesel;130;Manuelle;5;5;2623;22560
684;RENAULT;2021;78;Diesel;130;Manuelle;5;5;28186;16750
685;RENAULT;2021;44;Diesel;130;Manuelle;5;5;18865;24180
686;RENAULT;2017;36;Diesel;130;Manuelle;5;5;74909;20580
687;MINI;2013;44;Diesel;130;Manuelle;5;5;163520;14690
688;RENAULT;2019;91;Diesel;130;Manuelle;5;5;25289;18200
689;FORD;2013;83;Diesel;130;Manuelle;5;5;109501;11290
690;RENAULT;2019;4;Diesel;130;Manuelle;5;5;13806;24660
691;PEUGEOT;2010;91;Diesel;130;Manuelle;5;5;175029;6130
692;PEUGEOT;2013;13;Diesel;130;Manuelle;5;5;109545;11970
693;MINI;2021;13;Diesel;130;Manuelle;5;5;12;47730
694;CITROEN;2012;33;Diesel;130;Manuelle;5;5;107646;10380
695;OPEL;2008;13;Diesel;130;Manuelle;5;5;129320;6080
696;CITROEN;2019;80;Diesel;130;Manuelle;5;5;45152;14640
697;PEUGEOT;2010;91;Diesel;130;Manuelle;5;5;161196;5640
698;BMW;2017;34;Diesel;130;Manuelle;5;5;66598;34380
699;DS;2022;33;Diesel;130;Manuelle;5;5;12;32160
700;DACIA;2022;19;Diesel;130;Manuelle;5;5;11;25050
701;PEUGEOT;2009;13;Diesel;130;Manuelle;5;5;149850;6090
702;DACIA;2020;18;Diesel;130;Manuelle;5;5;14845;20890
703;VOLKSWAGEN;2023;27;Diesel;130;Manuelle;5;5;9360;37320
704;PEUGEOT;2021;44;Diesel;130;Manuelle;5;5;26056;24490
705;MINI;2019;59;Diesel;130;Manuelle;5;5;37540;25920
706;RENAULT;2017;17;Diesel;130;Manuelle;5;5;35030;18990
707;RENAULT;2018;13;Diesel;130;Manuelle;5;5;101000;9990
708;RENAULT;2019;44;Diesel;130;Manuelle;5;5;43589;15900
709;CITROEN;2013;80;Diesel;130;Manuelle;5;5;108395;11950
710;SSANGYONG;2017;57;Diesel;130;Manuelle;5;5;60350;12790
711;BMW;2013;34;Diesel;130;Manuelle;5;5;195361;12400
712;BMW;2018;62;Diesel;130;Manuelle;5;5;60216;27730
713;VOLKSWAGEN;2021;33;Diesel;130;Manuelle;5;5;10;27990
714;RENAULT;2005;78;Diesel;130;Manuelle;5;5;100000;3490
715;RENAULT;2021;30;Diesel;130;Manuelle;5;5;4453;19990
716;RENAULT;2020;62;Diesel;130;Manuelle;5;5;8170;15990
717;RENAULT;2020;45;Diesel;130;Manuelle;5;5;14710;15880
718;PEUGEOT;2021;44;Diesel;130;Manuelle;5;5;9500;35990
719;KIA;2018;2;Diesel;130;Manuelle;5;5;76300;18900
720;JAGUAR;2018;54;Diesel;130;Manuelle;5;5;73850;28900
721;FORD;2020;54;Diesel;130;Manuelle;5;5;22480;18300
722;RENAULT;2020;18;Diesel;130;Manuelle;5;5;31500;16990
723;RENAULT;2021;45;Diesel;130;Manuelle;5;5;14932;23490
724;KIA;2018;74;Diesel;130;Manuelle;5;5;99000;17900
725;SKODA;2021;81;Diesel;130;Manuelle;5;5;10593;25900
726;PEUGEOT;2021;59;Diesel;130;Manuelle;5;5;50;26490
727;RENAULT;2017;62;Diesel;130;Manuelle;5;5;41270;14800
728;RENAULT;2019;44;Diesel;130;Manuelle;5;5;42679;18990
729;RENAULT;2017;13;Diesel;130;Manuelle;5;5;107000;10990
730;DACIA;2014;13;Diesel;130;Manuelle;5;5;68000;10990
731;BMW;2018;41;Diesel;130;Manuelle;5;5;33679;27790
732;RENAULT;2019;44;Diesel;130;Manuelle;5;5;48651;18990
733;DACIA;2014;40;Diesel;130;Manuelle;5;5;128631;11400
734;PEUGEOT;2007;13;Diesel;130;Manuelle;5;5;140000;4990
735;AUDI;2016;42;Diesel;130;Manuelle;5;5;110000;17500
736;CITROEN;2021;30;Diesel;130;Manuelle;5;5;17154;18890
737;OPEL;2022;27;Diesel;130;Manuelle;5;5;24296;22980
738;RENAULT;2021;10;Diesel;130;Manuelle;5;5;30345;20900
739;CITROEN;2017;38;Diesel;130;Manuelle;5;5;23997;24590
740;DACIA;2021;39;Diesel;130;Manuelle;5;5;12;27830
741;FORD;2021;82;Diesel;130;Manuelle;5;5;18261;17820
742;VOLKSWAGEN;2022;1;Diesel;130;Manuelle;5;5;10800;29140
743;CITROEN;2022;77;Diesel;130;Manuelle;5;5;4225;17630
744;DS;2020;77;Diesel;130;Manuelle;5;5;107;38840
745;HYUNDAI;2017;51;Diesel;130;Manuelle;5;5;118718;18850
746;CITROEN;2020;91;Diesel;130;Manuelle;5;5;11584;32460
747;HYUNDAI;2020;39;Diesel;130;Manuelle;5;5;13791;25060
748;VOLKSWAGEN;2017;77;Diesel;130;Manuelle;5;5;90372;22790
749;NISSAN;2015;84;Diesel;130;Manuelle;5;5;89375;14020
750;CITROEN;2020;77;Diesel;130;Manuelle;5;5;9337;20920
751;BMW;2017;59;Diesel;130;Manuelle;5;5;129185;19930
752;ALFA;2015;75;Diesel;130;Manuelle;5;5;61749;14900
753;FIAT;2016;42;Diesel;130;Manuelle;5;5;103870;13900
754;RENAULT;2009;13;Diesel;130;Manuelle;5;5;117000;5490
755;RENAULT;2021;59;Diesel;130;Manuelle;5;5;10;23990
756;CITROEN;2012;26;Diesel;130;Manuelle;5;5;141000;8500
757;BMW;2015;77;Diesel;130;Manuelle;5;5;110956;14990
758;RENAULT;2017;13;Diesel;130;Manuelle;5;5;163500;10990
759;CITROEN;2013;77;Diesel;130;Manuelle;5;5;94392;10540
760;PEUGEOT;2010;13;Diesel;130;Manuelle;5;5;182000;5490
761;OPEL;2020;78;Diesel;130;Manuelle;5;5;24800;23800
762;FORD;2011;93;Diesel;130;Manuelle;5;5;92898;7900
763;PEUGEOT;2010;13;Diesel;130;Manuelle;5;5;202000;3990
764;OPEL;2020;42;Diesel;130;Manuelle;5;5;30553;18490
765;SEAT;2013;78;Diesel;130;Manuelle;5;5;136000;7500
766;RENAULT;2020;45;Diesel;130;Manuelle;5;5;12311;15690
767;VOLVO;2014;56;Diesel;130;Manuelle;5;5;143852;15990
768;NISSAN;2011;80;Diesel;130;Manuelle;5;5;117280;5990
769;NISSAN;2017;75;Diesel;130;Manuelle;5;5;88908;16900
770;TOYOTA;2014;34;Diesel;130;Manuelle;5;5;59940;17400
771;VOLKSWAGEN;2020;91;Diesel;130;Manuelle;5;5;8000;31990
772;BMW;2019;41;Diesel;130;Manuelle;5;5;130580;18600
773;DACIA;2019;62;Diesel;130;Manuelle;5;5;58281;18990
774;HYUNDAI;2012;89;Diesel;130;Manuelle;5;5;142500;5990
775;PEUGEOT;2015;80;Diesel;130;Manuelle;5;5;124278;12890
